@RELATION input4

@ATTRIBUTE Step1-0	NUMERIC
@ATTRIBUTE Step2-0 NUMERIC
@ATTRIBUTE Step3-0 NUMERIC
@ATTRIBUTE Step4-0 NUMERIC
@ATTRIBUTE Step5-0 NUMERIC
@ATTRIBUTE Step1-45 NUMERIC
@ATTRIBUTE Step2-45 NUMERIC
@ATTRIBUTE Step3-45 NUMERIC
@ATTRIBUTE Step4-45 NUMERIC
@ATTRIBUTE Step5-45 NUMERIC
@ATTRIBUTE Step1-90 NUMERIC
@ATTRIBUTE Step2-90 NUMERIC
@ATTRIBUTE Step3-90 NUMERIC
@ATTRIBUTE Step4-90 NUMERIC
@ATTRIBUTE Step5-90 NUMERIC
@ATTRIBUTE Step1-135 NUMERIC
@ATTRIBUTE Step2-135 NUMERIC
@ATTRIBUTE Step3-135 NUMERIC
@ATTRIBUTE Step4-135 NUMERIC
@ATTRIBUTE Step5-135 NUMERIC
@ATTRIBUTE Var1-0	NUMERIC
@ATTRIBUTE Var2-0	NUMERIC
@ATTRIBUTE Var3-0 NUMERIC	
@ATTRIBUTE Var4-0	NUMERIC
@ATTRIBUTE Var5-0	NUMERIC
@ATTRIBUTE Var1-45	NUMERIC
@ATTRIBUTE Var2-45	NUMERIC
@ATTRIBUTE Var3-45	NUMERIC
@ATTRIBUTE Var4-45	NUMERIC
@ATTRIBUTE Var5-45	NUMERIC
@ATTRIBUTE Var1-90	NUMERIC
@ATTRIBUTE Var2-90	NUMERIC
@ATTRIBUTE Var3-90	NUMERIC
@ATTRIBUTE Var4-90	NUMERIC
@ATTRIBUTE Var5-90	NUMERIC
@ATTRIBUTE Var1-135 NUMERIC
@ATTRIBUTE Var2-135 NUMERIC
@ATTRIBUTE Var3-135 NUMERIC
@ATTRIBUTE Var4-135 NUMERIC
@ATTRIBUTE Var5-135 NUMERIC
@ATTRIBUTE Ent1-0	NUMERIC
@ATTRIBUTE Ent2-0	NUMERIC
@ATTRIBUTE Ent3-0	NUMERIC
@ATTRIBUTE Ent4-0	NUMERIC
@ATTRIBUTE Ent5-0 NUMERIC	
@ATTRIBUTE Ent1-45	NUMERIC
@ATTRIBUTE Ent2-45	NUMERIC
@ATTRIBUTE Ent3-45	NUMERIC
@ATTRIBUTE Ent4-45	NUMERIC
@ATTRIBUTE Ent5-45	NUMERIC
@ATTRIBUTE Ent1-90	NUMERIC
@ATTRIBUTE Ent2-90	NUMERIC
@ATTRIBUTE Ent3-90	NUMERIC
@ATTRIBUTE Ent4-90	NUMERIC
@ATTRIBUTE Ent5-90	NUMERIC
@ATTRIBUTE Ent1-135 NUMERIC
@ATTRIBUTE Ent2-135 NUMERIC
@ATTRIBUTE Ent3-135 NUMERIC
@ATTRIBUTE Ent4-135 NUMERIC
@ATTRIBUTE Ent5-135 NUMERIC
@ATTRIBUTE Enrgy1-0 NUMERIC
@ATTRIBUTE Enrgy2-0 NUMERIC
@ATTRIBUTE Enrgy3-0 NUMERIC
@ATTRIBUTE Enrgy4-0 NUMERIC
@ATTRIBUTE Enrgy5-0 NUMERIC
@ATTRIBUTE Enrgy1-45 NUMERIC
@ATTRIBUTE Enrgy2-45 NUMERIC
@ATTRIBUTE Enrgy3-45 NUMERIC
@ATTRIBUTE Enrgy4-45 NUMERIC	
@ATTRIBUTE Enrgy5-45 NUMERIC	
@ATTRIBUTE Enrgy1-90 NUMERIC
@ATTRIBUTE Enrgy2-90 NUMERIC
@ATTRIBUTE Enrgy3-9 NUMERIC
@ATTRIBUTE Enrgy4-90 NUMERIC	
@ATTRIBUTE Enrgy5-90 NUMERIC
@ATTRIBUTE Enrgy1-135 NUMERIC
@ATTRIBUTE Enrgy2-135 NUMERIC	
@ATTRIBUTE Enrgy3-135 NUMERIC
@ATTRIBUTE Enrgy4-135 NUMERIC
@ATTRIBUTE Enrgy5-135 NUMERIC
@ATTRIBUTE Hom1-0	NUMERIC
@ATTRIBUTE Hom2-0	NUMERIC
@ATTRIBUTE Hom3-0	NUMERIC
@ATTRIBUTE Hom4-0	NUMERIC
@ATTRIBUTE Hom5-0	NUMERIC
@ATTRIBUTE Hom1-45	NUMERIC
@ATTRIBUTE Hom2-45	NUMERIC
@ATTRIBUTE Hom3-45	NUMERIC
@ATTRIBUTE Hom4-45	NUMERIC
@ATTRIBUTE Hom5-45	NUMERIC
@ATTRIBUTE Hom1-90	NUMERIC
@ATTRIBUTE Hom2-90	NUMERIC
@ATTRIBUTE Hom3-90	NUMERIC
@ATTRIBUTE Hom4-90 NUMERIC
@ATTRIBUTE Hom5-90	NUMERIC
@ATTRIBUTE Hom1-135 NUMERIC
@ATTRIBUTE Hom2-135 NUMERIC
@ATTRIBUTE Hom3-135 NUMERIC	
@ATTRIBUTE Hom4-135 NUMERIC
@ATTRIBUTE Hom5-135 NUMERIC	
@ATTRIBUTE Mom1-0	NUMERIC
@ATTRIBUTE Mom2-0	NUMERIC
@ATTRIBUTE Mom3-0	NUMERIC
@ATTRIBUTE Mom4-0	NUMERIC
@ATTRIBUTE Mom5-0	NUMERIC
@ATTRIBUTE Mom1-45	NUMERIC
@ATTRIBUTE Mom2-45	NUMERIC
@ATTRIBUTE Mom3-45	NUMERIC
@ATTRIBUTE Mom4-45	NUMERIC
@ATTRIBUTE Mom5-45	NUMERIC
@ATTRIBUTE Mom1-90	NUMERIC
@ATTRIBUTE Mom2-90 NUMERIC
@ATTRIBUTE Mom3-90	NUMERIC
@ATTRIBUTE Mom4-90	NUMERIC
@ATTRIBUTE Mom5-90	NUMERIC
@ATTRIBUTE Mom1-135 NUMERIC
@ATTRIBUTE Mom2-135 NUMERIC	
@ATTRIBUTE Mom3-135 NUMERIC
@ATTRIBUTE Mom4-135 NUMERIC
@ATTRIBUTE Mom5-135 NUMERIC
@ATTRIBUTE Inv1-0	NUMERIC
@ATTRIBUTE Inv2-0	NUMERIC
@ATTRIBUTE Inv3-0	NUMERIC
@ATTRIBUTE Inv4-0	NUMERIC
@ATTRIBUTE Inv5-0	NUMERIC
@ATTRIBUTE Inv1-45	NUMERIC
@ATTRIBUTE Inv2-45	NUMERIC
@ATTRIBUTE Inv3-45	NUMERIC
@ATTRIBUTE Inv4-45	NUMERIC
@ATTRIBUTE Inv5-45	NUMERIC
@ATTRIBUTE Inv1-90	NUMERIC
@ATTRIBUTE Inv2-90	NUMERIC
@ATTRIBUTE Inv3-90	NUMERIC
@ATTRIBUTE Inv4-90	NUMERIC
@ATTRIBUTE Inv5-90	NUMERIC
@ATTRIBUTE Inv1-135	NUMERIC
@ATTRIBUTE Inv2-135 NUMERIC
@ATTRIBUTE Inv3-135 NUMERIC
@ATTRIBUTE Inv4-135 NUMERIC
@ATTRIBUTE Inv5-135 NUMERIC
@ATTRIBUTE Class {3,4,5,1}

@DATA
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.09,	0.16,	0.21,	0.25,	0.28,	0.11,	0.18,	0.23,	0.27,	0.31,	0.07,	0.12,	0.17,	0.20,	0.22,	0.11,	0.19,	0.24,	0.27,	0.30,	0.52,	0.54,	0.63,	0.65,	0.66,	0.50,	0.58,	0.63,	0.66,	0.68,	0.50,	0.53,	0.58,	0.62,	0.63,	0.53,	0.63,	0.67,	0.66,	0.67,	0.14,	0.12,	0.11,	0.11,	0.10,	0.14,	0.12,	0.11,	0.10,	0.09,	0.15,	0.13,	0.12,	0.12,	0.11,	0.14,	0.12,	0.11,	0.10,	0.10,	0.96,	0.92,	0.90,	0.88,	0.86,	0.95,	0.91,	0.89,	0.87,	0.85,	0.97,	0.94,	0.92,	0.90,	0.89,	0.94,	0.91,	0.88,	0.87,	0.85,	911.00,	1939.00,	2975.00,	4031.00,	5212.00,	919.00,	1836.00,	2654.00,	3481.00,	4538.00,	23.00,	23.00,	19.00,	-85.00,	-150.00,	-917.00,	-2134.00,	-3586.00,	-4769.00,	-5823.00,	22973.75,	41684.75,	54218.06,	63129.81,	70189.03,	22973.75,	41684.75,	54218.06,	63129.81,	70189.03,	22973.75,	41684.75,	54218.06,	63129.81,	70189.03,	22973.75,	41684.75,	54218.06,	63129.81,	70189.03,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.15,	0.27,	0.37,	0.46,	0.54,	0.19,	0.32,	0.43,	0.52,	0.61,	0.13,	0.25,	0.34,	0.42,	0.50,	0.20,	0.36,	0.49,	0.60,	0.71,	0.69,	0.84,	0.89,	0.90,	0.91,	0.76,	0.87,	0.90,	0.91,	0.92,	0.70,	0.85,	0.88,	0.90,	0.91,	0.77,	0.87,	0.90,	0.92,	0.93,	0.09,	0.07,	0.06,	0.05,	0.05,	0.08,	0.07,	0.06,	0.05,	0.05,	0.09,	0.07,	0.06,	0.06,	0.05,	0.08,	0.06,	0.05,	0.05,	0.04,	0.93,	0.87,	0.83,	0.80,	0.78,	0.91,	0.85,	0.81,	0.78,	0.76,	0.93,	0.88,	0.84,	0.81,	0.79,	0.90,	0.83,	0.79,	0.77,	0.74,	-477.00,	-1362.00,	-3650.00,	-7227.00,	-12198.00,	-635.00,	-3614.00,	-8253.00,	-13382.00,	-18510.00,	124.00,	286.00,	371.00,	697.00,	372.00,	736.00,	3864.00,	9081.00,	14976.00,	22353.00,	38279.75,	68374.99,	86614.71,	97672.76,	105202.08,	38279.75,	68374.99,	86614.71,	97672.76,	105202.08,	38279.75,	68374.99,	86614.71,	97672.76,	105202.08,	38279.75,	68374.99,	86614.71,	97672.76,	105202.08,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.11,	0.20,	0.26,	0.30,	0.33,	0.14,	0.22,	0.27,	0.31,	0.34,	0.09,	0.16,	0.21,	0.25,	0.27,	0.14,	0.24,	0.29,	0.34,	0.38,	0.59,	0.65,	0.72,	0.74,	0.75,	0.60,	0.70,	0.72,	0.74,	0.74,	0.59,	0.64,	0.72,	0.71,	0.73,	0.60,	0.70,	0.74,	0.74,	0.75,	0.15,	0.12,	0.11,	0.10,	0.10,	0.14,	0.12,	0.11,	0.10,	0.09,	0.15,	0.13,	0.12,	0.11,	0.11,	0.14,	0.11,	0.10,	0.09,	0.09,	0.94,	0.90,	0.87,	0.85,	0.84,	0.93,	0.89,	0.87,	0.85,	0.83,	0.95,	0.92,	0.89,	0.88,	0.87,	0.93,	0.88,	0.86,	0.84,	0.82,	1677.00,	3375.00,	5521.00,	8088.00,	11279.00,	1203.00,	2332.00,	3779.00,	5832.00,	7578.00,	-472.00,	-957.00,	-1553.00,	-2243.00,	-3094.00,	-2149.00,	-4614.00,	-7822.00,	-12089.00,	-16988.00,	28819.00,	51679.25,	66076.00,	75448.61,	82787.97,	28819.00,	51679.25,	66076.00,	75448.61,	82787.97,	28819.00,	51679.25,	66076.00,	75448.61,	82787.97,	28819.00,	51679.25,	66076.00,	75448.61,	82787.97,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.15,	0.21,	0.25,	0.30,	0.10,	0.18,	0.24,	0.30,	0.35,	0.06,	0.11,	0.15,	0.19,	0.22,	0.10,	0.17,	0.22,	0.27,	0.32,	0.57,	0.57,	0.66,	0.71,	0.74,	0.57,	0.63,	0.69,	0.74,	0.75,	0.57,	0.57,	0.60,	0.64,	0.69,	0.57,	0.62,	0.70,	0.71,	0.74,	0.11,	0.09,	0.08,	0.08,	0.07,	0.10,	0.09,	0.08,	0.07,	0.07,	0.11,	0.10,	0.09,	0.09,	0.08,	0.10,	0.09,	0.08,	0.07,	0.07,	0.96,	0.92,	0.90,	0.88,	0.86,	0.95,	0.91,	0.88,	0.86,	0.84,	0.97,	0.94,	0.92,	0.91,	0.89,	0.95,	0.92,	0.89,	0.87,	0.85,	1721.00,	3456.00,	5376.00,	7707.00,	10896.00,	4432.00,	9031.00,	14396.00,	21027.00,	28872.00,	2717.00,	5425.00,	8158.00,	10962.00,	13824.00,	994.00,	1961.00,	2878.00,	3661.00,	4594.00,	20975.00,	39258.00,	53232.75,	64345.25,	73458.11,	20975.00,	39258.00,	53232.75,	64345.25,	73458.11,	20975.00,	39258.00,	53232.75,	64345.25,	73458.11,	20975.00,	39258.00,	53232.75,	64345.25,	73458.11,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.11,	0.14,	0.17,	0.20,	0.08,	0.14,	0.19,	0.23,	0.27,	0.05,	0.10,	0.13,	0.16,	0.19,	0.07,	0.13,	0.16,	0.19,	0.22,	0.57,	0.59,	0.63,	0.64,	0.66,	0.58,	0.62,	0.70,	0.71,	0.73,	0.57,	0.59,	0.60,	0.65,	0.67,	0.58,	0.64,	0.67,	0.68,	0.70,	0.11,	0.10,	0.10,	0.09,	0.09,	0.11,	0.10,	0.09,	0.08,	0.08,	0.11,	0.10,	0.10,	0.09,	0.09,	0.11,	0.10,	0.09,	0.09,	0.08,	0.97,	0.95,	0.93,	0.91,	0.90,	0.96,	0.93,	0.91,	0.89,	0.87,	0.97,	0.95,	0.93,	0.92,	0.91,	0.96,	0.94,	0.92,	0.91,	0.89,	-2457.00,	-4943.00,	-7515.00,	-10529.00,	-14002.00,	-1722.00,	-3534.00,	-5856.00,	-9516.00,	-14573.00,	736.00,	1497.00,	2278.00,	3085.00,	3886.00,	3198.00,	6469.00,	9825.00,	13286.00,	17030.00,	14717.00,	27705.00,	37274.75,	44805.86,	50856.31,	14717.00,	27705.00,	37274.75,	44805.86,	50856.31,	14717.00,	27705.00,	37274.75,	44805.86,	50856.31,	14717.00,	27705.00,	37274.75,	44805.86,	50856.31,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.13,	0.23,	0.31,	0.38,	0.44,	0.16,	0.26,	0.34,	0.41,	0.48,	0.10,	0.18,	0.24,	0.29,	0.33,	0.16,	0.28,	0.36,	0.43,	0.50,	0.57,	0.70,	0.74,	0.79,	0.81,	0.60,	0.71,	0.75,	0.80,	0.82,	0.58,	0.65,	0.70,	0.73,	0.74,	0.60,	0.73,	0.76,	0.79,	0.81,	0.14,	0.11,	0.10,	0.09,	0.08,	0.13,	0.11,	0.09,	0.09,	0.08,	0.15,	0.13,	0.11,	0.10,	0.10,	0.13,	0.10,	0.09,	0.08,	0.08,	0.94,	0.88,	0.85,	0.82,	0.80,	0.92,	0.87,	0.84,	0.81,	0.79,	0.95,	0.91,	0.88,	0.86,	0.84,	0.92,	0.86,	0.83,	0.80,	0.78,	-272.00,	-626.00,	-1111.00,	-1922.00,	-3151.00,	-1437.00,	-3201.00,	-5498.00,	-8585.00,	-13083.00,	-1169.00,	-2369.00,	-3544.00,	-4836.00,	-6683.00,	-892.00,	-1789.00,	-2937.00,	-3832.00,	-5299.00,	33734.00,	61047.75,	79443.47,	91870.58,	100898.43,	33734.00,	61047.75,	79443.47,	91870.58,	100898.43,	33734.00,	61047.75,	79443.47,	91870.58,	100898.43,	33734.00,	61047.75,	79443.47,	91870.58,	100898.43,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.17,	0.30,	0.39,	0.45,	0.51,	0.22,	0.35,	0.43,	0.50,	0.58,	0.15,	0.26,	0.32,	0.36,	0.39,	0.21,	0.33,	0.41,	0.48,	0.55,	0.64,	0.79,	0.81,	0.82,	0.83,	0.69,	0.79,	0.81,	0.86,	0.86,	0.61,	0.75,	0.76,	0.78,	0.82,	0.70,	0.77,	0.81,	0.84,	0.84,	0.15,	0.12,	0.10,	0.10,	0.09,	0.14,	0.11,	0.10,	0.09,	0.09,	0.16,	0.13,	0.12,	0.11,	0.10,	0.14,	0.11,	0.10,	0.10,	0.09,	0.92,	0.85,	0.82,	0.80,	0.78,	0.89,	0.83,	0.80,	0.78,	0.76,	0.93,	0.87,	0.84,	0.83,	0.82,	0.90,	0.84,	0.81,	0.79,	0.77,	715.00,	1696.00,	2878.00,	3656.00,	4589.00,	-563.00,	-1468.00,	-3275.00,	-4952.00,	-6866.00,	-1268.00,	-2782.00,	-4406.00,	-6487.00,	-9349.00,	-2003.00,	-4438.00,	-7801.00,	-12091.00,	-17807.00,	43979.00,	76422.72,	93427.03,	102124.25,	108306.99,	43979.00,	76422.72,	93427.03,	102124.25,	108306.99,	43979.00,	76422.72,	93427.03,	102124.25,	108306.99,	43979.00,	76422.72,	93427.03,	102124.25,	108306.99,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.12,	0.16,	0.19,	0.22,	0.09,	0.15,	0.20,	0.24,	0.28,	0.05,	0.10,	0.13,	0.16,	0.19,	0.08,	0.14,	0.18,	0.21,	0.23,	0.51,	0.53,	0.62,	0.65,	0.66,	0.51,	0.58,	0.64,	0.67,	0.67,	0.50,	0.51,	0.58,	0.61,	0.62,	0.51,	0.59,	0.63,	0.63,	0.65,	0.14,	0.13,	0.13,	0.12,	0.12,	0.14,	0.13,	0.12,	0.12,	0.11,	0.15,	0.14,	0.13,	0.13,	0.12,	0.14,	0.13,	0.12,	0.12,	0.12,	0.97,	0.94,	0.92,	0.90,	0.89,	0.96,	0.92,	0.90,	0.88,	0.87,	0.97,	0.95,	0.93,	0.92,	0.91,	0.96,	0.93,	0.91,	0.90,	0.89,	-1948.00,	-3971.00,	-6195.00,	-8858.00,	-12017.00,	-4718.00,	-9734.00,	-15969.00,	-23661.00,	-33074.00,	-2769.00,	-5519.00,	-8387.00,	-11519.00,	-15025.00,	-826.00,	-1622.00,	-2358.00,	-3597.00,	-5412.00,	16890.50,	31442.00,	41826.47,	49476.47,	55640.08,	16890.50,	31442.00,	41826.47,	49476.47,	55640.08,	16890.50,	31442.00,	41826.47,	49476.47,	55640.08,	16890.50,	31442.00,	41826.47,	49476.47,	55640.08,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.10,	0.18,	0.25,	0.30,	0.35,	0.12,	0.21,	0.28,	0.33,	0.38,	0.07,	0.14,	0.18,	0.22,	0.25,	0.12,	0.21,	0.27,	0.32,	0.37,	0.55,	0.63,	0.72,	0.73,	0.74,	0.57,	0.71,	0.71,	0.74,	0.76,	0.53,	0.59,	0.64,	0.68,	0.72,	0.55,	0.68,	0.71,	0.74,	0.76,	0.15,	0.12,	0.11,	0.10,	0.10,	0.14,	0.12,	0.10,	0.10,	0.09,	0.15,	0.14,	0.12,	0.11,	0.11,	0.14,	0.12,	0.11,	0.10,	0.09,	0.95,	0.91,	0.88,	0.86,	0.84,	0.94,	0.89,	0.86,	0.84,	0.83,	0.96,	0.93,	0.91,	0.89,	0.88,	0.94,	0.90,	0.87,	0.85,	0.83,	2244.00,	5068.00,	9321.00,	14965.00,	22002.00,	740.00,	2228.00,	4924.00,	8592.00,	12860.00,	-1515.00,	-3040.00,	-4629.00,	-6311.00,	-8081.00,	-3784.00,	-8460.00,	-15255.00,	-24310.00,	-34914.00,	25540.50,	46940.06,	61948.33,	72398.44,	80257.25,	25540.50,	46940.06,	61948.33,	72398.44,	80257.25,	25540.50,	46940.06,	61948.33,	72398.44,	80257.25,	25540.50,	46940.06,	61948.33,	72398.44,	80257.25,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.11,	0.20,	0.27,	0.33,	0.38,	0.14,	0.24,	0.31,	0.38,	0.45,	0.09,	0.16,	0.21,	0.25,	0.29,	0.14,	0.23,	0.30,	0.37,	0.43,	0.61,	0.73,	0.74,	0.76,	0.78,	0.63,	0.73,	0.76,	0.76,	0.80,	0.61,	0.66,	0.71,	0.75,	0.75,	0.64,	0.75,	0.74,	0.75,	0.79,	0.10,	0.08,	0.07,	0.07,	0.06,	0.10,	0.08,	0.07,	0.06,	0.06,	0.11,	0.09,	0.08,	0.08,	0.07,	0.10,	0.08,	0.07,	0.06,	0.06,	0.95,	0.90,	0.87,	0.84,	0.82,	0.93,	0.88,	0.85,	0.82,	0.80,	0.96,	0.92,	0.89,	0.88,	0.86,	0.93,	0.89,	0.85,	0.83,	0.80,	1770.00,	3582.00,	5206.00,	6964.00,	8765.00,	2521.00,	5150.00,	8118.00,	11540.00,	14730.00,	732.00,	1474.00,	2246.00,	3146.00,	4346.00,	-1049.00,	-1762.00,	-2114.00,	-1905.00,	-861.00,	28310.11,	51838.46,	68472.02,	80615.40,	90783.17,	28310.11,	51838.46,	68472.02,	80615.40,	90783.17,	28310.11,	51838.46,	68472.02,	80615.40,	90783.17,	28310.11,	51838.46,	68472.02,	80615.40,	90783.17,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.12,	0.17,	0.20,	0.23,	0.09,	0.15,	0.20,	0.25,	0.30,	0.06,	0.10,	0.14,	0.17,	0.20,	0.08,	0.14,	0.19,	0.22,	0.26,	0.46,	0.51,	0.52,	0.62,	0.62,	0.49,	0.57,	0.61,	0.63,	0.63,	0.46,	0.52,	0.55,	0.59,	0.60,	0.46,	0.55,	0.60,	0.61,	0.63,	0.13,	0.12,	0.11,	0.10,	0.10,	0.12,	0.11,	0.10,	0.10,	0.09,	0.13,	0.12,	0.11,	0.11,	0.11,	0.12,	0.11,	0.11,	0.10,	0.10,	0.97,	0.94,	0.92,	0.90,	0.89,	0.96,	0.92,	0.90,	0.88,	0.86,	0.97,	0.95,	0.93,	0.91,	0.90,	0.96,	0.93,	0.91,	0.89,	0.88,	-2441.00,	-4967.00,	-7714.00,	-10913.00,	-14558.00,	-3941.00,	-7884.00,	-12216.00,	-18011.00,	-25378.00,	-1511.00,	-2967.00,	-4252.00,	-5481.00,	-6855.00,	925.00,	2028.00,	3525.00,	5172.00,	6974.00,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	17195.00,	31842.25,	42601.25,	50910.22,	57783.97,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.13,	0.25,	0.34,	0.42,	0.50,	0.18,	0.31,	0.42,	0.53,	0.64,	0.12,	0.22,	0.29,	0.36,	0.42,	0.17,	0.29,	0.38,	0.47,	0.56,	0.59,	0.74,	0.79,	0.83,	0.85,	0.70,	0.81,	0.85,	0.88,	0.89,	0.61,	0.74,	0.80,	0.83,	0.86,	0.68,	0.76,	0.81,	0.85,	0.88,	0.10,	0.09,	0.08,	0.07,	0.07,	0.10,	0.08,	0.07,	0.07,	0.06,	0.11,	0.09,	0.08,	0.08,	0.07,	0.10,	0.08,	0.07,	0.07,	0.07,	0.93,	0.88,	0.84,	0.82,	0.80,	0.91,	0.85,	0.82,	0.80,	0.77,	0.94,	0.89,	0.86,	0.84,	0.82,	0.92,	0.86,	0.83,	0.81,	0.79,	-2503.00,	-5776.00,	-10589.00,	-16779.00,	-24723.00,	-2649.00,	-7169.00,	-13337.00,	-20824.00,	-28128.00,	91.00,	166.00,	557.00,	1186.00,	2338.00,	2686.00,	6406.00,	11461.00,	16716.00,	23180.00,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	35161.50,	62331.36,	78464.23,	87454.19,	93490.15,	4
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.14,	0.18,	0.20,	0.22,	0.11,	0.17,	0.20,	0.23,	0.25,	0.07,	0.13,	0.17,	0.19,	0.20,	0.10,	0.16,	0.19,	0.22,	0.24,	0.57,	0.63,	0.66,	0.67,	0.70,	0.57,	0.64,	0.70,	0.73,	0.73,	0.57,	0.58,	0.64,	0.67,	0.69,	0.57,	0.63,	0.68,	0.68,	0.70,	0.12,	0.10,	0.10,	0.09,	0.09,	0.11,	0.10,	0.09,	0.09,	0.09,	0.12,	0.11,	0.10,	0.10,	0.09,	0.11,	0.10,	0.09,	0.09,	0.09,	0.96,	0.93,	0.91,	0.90,	0.89,	0.95,	0.91,	0.90,	0.89,	0.88,	0.96,	0.94,	0.92,	0.91,	0.90,	0.95,	0.92,	0.90,	0.89,	0.88,	2504.00,	5028.00,	7654.00,	10436.00,	13407.00,	2814.00,	5729.00,	8691.00,	11665.00,	14752.00,	311.00,	629.00,	915.00,	1133.00,	1414.00,	-2188.00,	-4385.00,	-6730.00,	-9422.00,	-12435.00,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	20568.00,	36758.25,	46442.75,	52541.75,	57529.25,	4
